,active,cnt_inactive_pings,description,dist_24_hours,dist_72_hours,dist_total,gender,id,images,isMobile,is_alive,last_updated,latestPing,latest_ping_datetime,length,name,pingAge,pingCriteria,pings,platform,profile_url,species,species_group,species_icons,species_id,stageOfLife,tagDate,tagIdNumber,tagLocation,videos,weight,zping
154,1,0,"<p>Bigelow was tagged by researchers at the Woods Hole Oceanographic Institution (WHOI) aboard the MV Machaca. He was named in honor of the first director of WHOI, Henry Bryant Bigelow, who described 110 new species to science and published over 100 scientific papers. For more information visit www.camrinbraun.com.</p>
",0.0,0.0,729.8,Male,217,"[{'id': '637', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/217/Sd0FiN_zo35l9_bigelow_tane-sinclair-taylor_untitled-shoot-001-6.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1531431022.0,,2016-09-19T07:52:51Z,7 ft 6 in.,Bigelow,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '53672', 'active': '1', 'datetime': '19 September 2016 4:52:51 PM', 'tz_datetime': '19 September 2016 4:52:51 PM +0900', 'latitude': '41.5172', 'longitude': '-65.23131'}]",,,Blue Shark (Prionace glauca),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",4,Adult,25 August 2016,106749,"Cape Cod, MA",[],180 lb,
155,1,0,"<p>Warne was tagged by researchers at the Woods Hole Oceanographic Institution (WHOI) aboard the MV Machaca. He was named in honor of the Warne Family Foundation, a generous sponsor of shark research at WHOI. For more information visit www.camrinbraun.com.</p>
",0.0,0.0,7479.13,Male,218,"[{'id': '638', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/218/AsCwFd_ncppxs_warne_screen-shot-2016-09-06-at-9_17_45-pm-copy.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1531430342.0,,2017-04-14T21:55:12Z,7 ft 3 in.,Warne,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '61161', 'active': '1', 'datetime': '15 April 2017 6:55:12 AM', 'tz_datetime': '15 April 2017 6:55:12 AM +0900', 'latitude': '19.20853', 'longitude': '-55.83659'}]",,,Blue Shark (Prionace glauca),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",4,Adult,28 August 2016,141262,"Cape Cod, MA",[],160 lb,
156,1,0,"<p>Machaca was tagged by researchers at the Woods Hole Oceanographic Institution and was named for the vessel he was tagged on, the MV Machaca, owned and operated by Captain Willy Hatch in Falmouth, MA. For more information visit www.camrinbraun.com.</p>
",0.0,0.0,9098.18,Male,219,"[{'id': '639', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/219/L8n7w9_2inhxw_machaca_web_screen-shot-2016-09-06-at-9_26_17-pm-copy-2.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1551466806.0,,2017-08-01T00:42:29Z,8 ft 2 in.,Machaca,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '58190', 'active': '1', 'datetime': '6 January 2017 8:44:30 PM', 'tz_datetime': '6 January 2017 8:44:30 PM +0900', 'latitude': '42.21081', 'longitude': '-8.73223'}]",,,Blue Shark (Prionace glauca),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",4,Adult,25 August 2016,141263,"Cape Cod, MA",[],225 lb,
157,1,0,"<p>Sawtooth was tagged by researchers at the Woods Hole Oceanographic Institution aboard the MV Machaca. He was named after the Sawtooth Mountains of central Idaho by Mrs. Etcheverry&rsquo;s 8th grade science class at Bear Lake Middle School (Idaho, USA). For more information visit www.camrinbraun.com.</p>
",0.0,0.0,5341.47,Male,220,"[{'id': '640', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/220/fgIPdV_fihsds_sawtooth_web_screen-shot-2016-09-06-at-9_18_53-pm-copy.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1531428011.0,,2017-02-06T07:41:46Z,7 ft 11 in.,Sawtooth,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '59495', 'active': '1', 'datetime': '6 February 2017 4:41:46 PM', 'tz_datetime': '6 February 2017 4:41:46 PM +0900', 'latitude': '36.14281', 'longitude': '-42.92094'}]",,,Blue Shark (Prionace glauca),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",4,Adult,27 August 2016,141265,"Cape Cod, MA",[],200 lb,
158,1,0,"<p>Don was tagged by researchers at the Woods Hole Oceanographic Institution aboard the MV Machaca. He was named by Woods Hole Oceanographic Institution Trustee Jean Tempel. For more information visit www.camrinbraun.com.</p>
",0.0,0.0,7126.57,Male,221,"[{'id': '641', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/221/QaR2L0_nvkafh_donald_tane-sinclair-taylor_whoi3-114.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1531434533.0,,2017-03-09T07:30:41Z,9 ft 1 in.,Don,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '60277', 'active': '1', 'datetime': '9 March 2017 4:30:41 PM', 'tz_datetime': '9 March 2017 4:30:41 PM +0900', 'latitude': '32.90305', 'longitude': '-74.13608'}]",,,Blue Shark (Prionace glauca),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",4,Adult,27 August 2016,106744,"Cape Cod, MA",[],311 lb,
159,1,0,"<p>Buzz was tagged by researchers at the Woods Hole Oceanographic Institution aboard the MV Machaca. He was named by WHOI Trustee David Scully. For more information visit www.camrinbraun.com.</p>
",0.0,0.0,3843.78,Male,222,"[{'id': '642', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/222/wkOiyj_iar2fg_buzz_web_img_0927.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1531431204.0,,2016-12-27T22:31:17Z,8 ft 4 in.,Buzz,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '57889', 'active': '1', 'datetime': '28 December 2016 7:31:17 AM', 'tz_datetime': '28 December 2016 7:31:17 AM +0900', 'latitude': '11.06574', 'longitude': '-53.9173'}]",,,Blue Shark (Prionace glauca),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",4,Adult,10 September 2016,141266,"Cape Cod, MA",[],235 lb,
160,1,0,"<p>The Grey Lady was named for the people of Nantucket who have welcomed OCEARCH. The Grey Lady is the nickname of the Island that is hosting OCEARCH&rsquo;s 27th expedition. It is also named for our friends at Cisco Brewery who have become partners and help enabled our work on the water. [A special thank you to Tammy Blades for sponsoring the SPOT tag.]</p>
",0.0,0.0,1283.83,Female,223,"[{'id': '643', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/223/Ps5lpD_vhmw8r_img_1934_wm.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1552346104.0,,2018-12-30T10:28:52Z,12 ft 5 in.,Grey Lady,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '81823', 'active': '1', 'datetime': '30 December 2018 7:28:52 PM', 'tz_datetime': '30 December 2018 7:28:52 PM +0900', 'latitude': '32.20996', 'longitude': '-79.78037'}]",,,White Shark (Carcharodon carcharias),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",1,Sub-Adult,21 September 2016,163607,"Nantucket, MA",[],"1,348 lb",
161,1,0,"<p>This shark was named after the Nantucket local legend Madaket Millie. She was a volunteer in 8 different decades for the US Coast Guard. She lived on Nantucket Island her entire life (1907 &ndash; 1990). This shark is named in honor of her patriotic life and unfaltering friendship to everyone on the Island. [A special thank you to Kathryn Florio for sponsoring the SPOT tag.]</p>
",0.0,0.0,719.6,Female,225,"[{'id': '660', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/225/hOkAzQ_eokpnb_jaacksocearchnantucket_mg_7638.jpg', 'is_primary': True, 'encrypted_name': ''}, {'id': '659', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/225/MDj0VH_ghsesf_jaacksocearchnantucket_y2c9458.jpg', 'is_primary': False, 'encrypted_name': ''}]",False,1,1531849166.0,,2017-03-23T23:34:21Z,12 ft 8 in.,Madaket Millie ,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '62037', 'active': '1', 'datetime': '20 November 2016 2:24:00 AM', 'tz_datetime': '20 November 2016 2:24:00 AM +0900', 'latitude': '38.33598', 'longitude': '-74.83507'}]",,,White Shark (Carcharodon carcharias),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",1,Sub-Adult,22 September 2016,159819,"Nantucket, MA",[],936.7 lb,
162,1,0,"<p>Cisco was named for Cisco Beach on Nantucket and for our partner Cisco Brewery who created the Shark Tracker Light Lager to support our research.</p>
",0.0,0.0,2957.33,Male,228,"[{'id': '668', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/228/dNZ1vK_bcnp7r_cisco-10.jpg', 'is_primary': True, 'encrypted_name': ''}, {'id': '669', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/228/TpVzoF_aa2zbo_cisco-12.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '670', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/228/1kuiSF_n0dras_cisco-4.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '671', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/228/qRQ6Me_tfl66v_cisco-7.jpg', 'is_primary': False, 'encrypted_name': ''}]",False,1,1531844272.0,,2017-11-07T10:30:00Z,8 ft 7 in.,Cisco,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '67716', 'active': '1', 'datetime': '7 November 2017 7:30:00 PM', 'tz_datetime': '7 November 2017 7:30:00 PM +0900', 'latitude': '38.3361', 'longitude': '-74.79853'}]",,,White Shark (Carcharodon carcharias),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",1,Sub-Adult,7 October 2016,163608,"Nantucket, MA",[],362 lb,
163,1,0,"<p>Cubswin was tagged by researchers at the Woods Hole Oceanographic Institution aboard the MV Machaca. He was named by Daphne Hoch Cunningham to commemorate the Chicago Cubs&rsquo; 2016 World Series title. Daphne is a Corporation member of the Woods Hole Oceanographic Institution. For more information visit www.camrinbraun.com.</p>
",0.0,0.0,11693.17,Male,230,"[{'id': '673', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/230/61RDs4_ytyomg_cubswin_1_y2c0516.jpeg', 'is_primary': True, 'encrypted_name': ''}, {'id': '674', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/230/50AtOY_uib3jn_cubswin_2_y2c0519.jpeg', 'is_primary': False, 'encrypted_name': ''}]",False,1,1531434346.0,,2017-08-12T04:44:57Z,9 ft 8 in.,CubsWin,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '63159', 'active': '1', 'datetime': '12 August 2017 1:44:57 PM', 'tz_datetime': '12 August 2017 1:44:57 PM +0900', 'latitude': '42.18017', 'longitude': '-68.76183'}]",,,Blue Shark (Prionace glauca),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",4,Adult,18 October 2016,106747,"Cape Cod, MA",[],209 lb,
164,1,0,"<p>Triton was tagged by researchers at the Woods Hole Oceanographic Institution about the MV Machaca. He was named by Emily Lockhart, a friend, and supporter of WHOI, in honor of the mythological fish-tailed sea god, Triton, who is a son of Poseidon and messenger of the sea. For more information visit www.camrinbraun.com.</p>
",0.0,0.0,2449.03,Male,231,"[{'id': '675', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/231/hhiBHq_uqu99o_triton_1_y2c0561.jpeg', 'is_primary': True, 'encrypted_name': ''}]",False,1,1531440347.0,,2016-12-27T11:01:16Z,11 ft 1 in.,Triton,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '57878', 'active': '1', 'datetime': '27 December 2016 8:01:16 PM', 'tz_datetime': '27 December 2016 8:01:16 PM +0900', 'latitude': '31.28815', 'longitude': '-70.47552'}]",,,Blue Shark (Prionace glauca),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",4,Adult,18 October 2016,165928,"Cape Cod, MA",[],358 lb,
165,1,0,"<p>Mary Lee was named after OCEARCH expedition leader Chris Fischer&#39;s mother. &ldquo;My parents have done so much. I was waiting and waiting for a special shark to name after her and this is truly the most historic and legendary fish I have ever been a part of and it set the tone for Cape Cod,&ldquo; says Chris.</p>
",0.0,0.0,39166.12,Female,41,"[{'id': '129', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/41/zZQGcV_w3fsiw_ocearch_cc_marylee_fin.jpg', 'is_primary': True, 'encrypted_name': ''}, {'id': '125', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/41/K4w3yk_hvgvbw_marylee_dsc_3732_2.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '126', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/41/A2PxEF_llyfxc_marylee_dsc_3718.jpeg', 'is_primary': False, 'encrypted_name': ''}, {'id': '127', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/41/pLzlEs_uhlbom_marylee.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '128', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/41/HuGgIe_nvgopq_marylee_dsc_3707_2.jpeg', 'is_primary': False, 'encrypted_name': ''}]",False,1,1531437811.0,,2017-06-17T19:54:32Z,16 ft,Mary Lee,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '62681', 'active': '1', 'datetime': '18 June 2017 4:54:32 AM', 'tz_datetime': '18 June 2017 4:54:32 AM +0900', 'latitude': '39.52354', 'longitude': '-73.92322'}]",,,White Shark (Carcharodon carcharias),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",1,Adult,17 September 2012,121425,"Cape Cod, MA",[],3456 lb,
166,1,0,"<p>Savannah was&nbsp;named to celebrate the people of Savannah, GA. The OCEARCH team was humbled by their hospitality and passion for the ocean. Savannah was tagged during Lowcountry Expedition.</p>
",0.0,0.0,5173.45,Female,236,"[{'id': '684', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/236/HDsGnQ_lbpleu_03052017_ocearch_lowcountry_0213.jpg', 'is_primary': True, 'encrypted_name': ''}, {'id': '680', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/236/3DDckG_mwg0dl_03052017_ocearch_lowcountry_0857.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '682', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/236/tD8d8o_zse8yi_03052017_ocearch_lowcountry_0430.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '683', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/236/c60Fim_8d2jqd_03052017_ocearch_lowcountry_0492.jpg', 'is_primary': False, 'encrypted_name': ''}]",False,1,1558437308.0,,2018-07-04T10:39:25Z,8 ft 6 in. ,Savannah,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '72760', 'active': '1', 'datetime': '4 July 2018 7:39:25 PM', 'tz_datetime': '4 July 2018 7:39:25 PM +0900', 'latitude': '37.15885', 'longitude': '-74.56759'}]",,,White Shark (Carcharodon carcharias),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",1,Sub-Adult,5 March 2017,170025,"Hilton Head, SC",[],460 lbs,
167,1,0,"<p>Melanie is the fourth green sea turtle tagged of the 2019 season. Through a collaborative effort, researchers from the Conservancy of Southwest Florida and the Sanibel-Captiva Conservation Foundation tagged Melanie after she successfully laid a nest on Sanibel Island, Florida. Melanie will be part of a study to learn more about the post-nesting movements and migratory pathways of green sea turtles that nest on the gulf coast of Florida. All research authorized by Florida Fish and Wildlife Conservation Commission.</p>
",0.0,0.0,988.61,Female,339,"[{'filename': 'https://ocearch-prod.s3.amazonaws.com/media/species/chelonia-mydas_articles_kilikya_update_header-800x477.png', 'is_primary': True}]",False,1,1565103787.0,,2019-08-03T22:39:19Z,4 ft 1 in,Melanie,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '93426', 'active': '1', 'datetime': '3 August 2019 10:39:19 PM', 'tz_datetime': '3 August 2019 10:39:19 PM +0900', 'latitude': '27.07549', 'longitude': '-82.5065'}]",,,Green Sea Turtle (Chelonia mydas),turtle,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",11,Adult,17 June 2019,181671,"Sanibel Island, FL",[],,
168,1,0,<p>Grizz&nbsp;was tagged by researchers from BioPixel Oceans Foundation.</p>,0.0,0.0,1258.37,Male,383,"[{'id': '924', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/383/Sy8LFL_gh010187_moment_wed22.jpg', 'is_primary': True, 'encrypted_name': ''}]",False,1,,,2020-04-30T10:03:43Z,10 ft 10 in.,Grizz,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '103053', 'active': '1', 'datetime': '30 April 2020 7:03:43 PM', 'tz_datetime': '30 April 2020 7:03:43 PM +0900', 'latitude': '-20.37091', 'longitude': '149.21587'}]",,,Tiger Shark (Galeocerdo cuvier),shark,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",7,Adult,7 January 2020,178946,"Whitsunday Islands, Australia",[],564 lbs.,
169,1,0,"<p>We found Mariela while she was heading up the beach to nest. She laid 81 eggs and she had no follicles or eggs left in her ovaries or oviducts after nesting. While we installed the satellite transmitter it started raining pretty heavily, but the epoxy dried just fine and after her release, she happily dashed back to the sea. f you are interested in what else we are doing, you can follow our field work on <a href=""http://plotkinlabtamu.wix.com/plotkinlab#!blog/b7vfl"">http://plotkinlabtamu.wix.com/plotkinlab#!blog/b7vfl</a>.</p>
",0.0,0.0,294.69,Female,258,"[{'id': '721', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/258/JXpABX_aygtal_melodi_172287_2.jpg', 'is_primary': True, 'encrypted_name': ''}, {'id': '725', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/258/R7cGUW_seaturtletracking-2.png', 'is_primary': False, 'encrypted_name': ''}, {'id': '726', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/258/XBoJFJ_aardvarkstraw_logo_round.jpg', 'is_primary': False, 'encrypted_name': ''}, {'id': '728', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/258/Ak39BL_3wjpcx_logo.png', 'is_primary': False, 'encrypted_name': ''}, {'id': '729', 'description': '', 'filename': 'https://ocearch-prod.s3.amazonaws.com/media/animal/258/awxw2d_geosciences-logo-red.png', 'is_primary': False, 'encrypted_name': ''}]",False,1,1531437693.0,,2017-09-14T00:35:05Z,2 ft 6 in.,Mariela,,"{'type': 'ping', 'interval': '30 year'}","[{'id': '63965', 'active': '1', 'datetime': '14 September 2017 9:35:05 AM', 'tz_datetime': '14 September 2017 9:35:05 AM +0900', 'latitude': '9.55117', 'longitude': '-85.56265'}]",,,Olive Ridley Turtle (Lepidochelys olivacea),turtle,"{'web': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/blue/guadalupe_fur_seals_34c0ac2.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/public/images/uploads/icon/guadalupe_fur_seals/web/red/guadalupe_fur_seals_ecfcbef.png'}, 'mobile': {'blue': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/blue.png', 'red': 'http://ec2-54-84-88-218.compute-1.amazonaws.com/tracker/images/mobile/red.png'}}",16,Adult,25 August 2017,162218,"Peninsula Osa, Costa Rica",[],60.6 lb,
